"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_titulo";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano"
"2323657-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323657-54";"2024-04-16";"Aprovado o Parecer.";"2323657";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323657";"PL 1290/2022";"Altera o Decreto-lei n., 5.452, de 01 de maio de 1943 (Consolidação das Leis do Trabalho - CLT) para dispor sobre a atualização dos valores de custas e emolumentos devidos no âmbito da Justiça do Trabalho.";"139";"PL";"1290";"2022"
"2323657-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323657-69";"2024-06-19";"Aprovado o Parecer.";"2323657";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323657";"PL 1290/2022";"Altera o Decreto-lei n., 5.452, de 01 de maio de 1943 (Consolidação das Leis do Trabalho - CLT) para dispor sobre a atualização dos valores de custas e emolumentos devidos no âmbito da Justiça do Trabalho.";"139";"PL";"1290";"2022"
"2324100-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324100-38";"2024-03-19";"Aprovada a Redação Final.";"2324100";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324100";"PDL 153/2022";"Aprova o ato que renova a autorização outorgada à Associação Comunitária Rádio Transversal para executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no Município de Salto de Pirapora, Estado de São Paulo.";"553";"PDL";"153";"2022"
"2324562-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324562-32";"2024-04-24";"Rejeitado o Requerimento de Votação Nominal da Retirada de Pauta.";"2324562";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324562";"PL 1358/2022";"Altera a Lei nº 9.427, de 26 de dezembro de 1996, para estabelecer diretriz para o estabelecimento da tarifa de uso do sistema de transmissão.";"139";"PL";"1358";"2022"
"2324562-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324562-34";"2024-04-24";"Rejeitado o Requerimento de Retirada de Pauta.";"2324562";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324562";"PL 1358/2022";"Altera a Lei nº 9.427, de 26 de dezembro de 1996, para estabelecer diretriz para o estabelecimento da tarifa de uso do sistema de transmissão.";"139";"PL";"1358";"2022"
"2324721-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324721-61";"2024-03-19";"Rejeitado o Requerimento de Retirada de Pauta.";"2324721";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324721";"PL 1366/2022 (Nº Anterior: PLS 214/2015)";"Altera a descrição do Código 20 do Anexo VIII da Lei nº 6.938, de 31 de agosto de 1981, acrescido pela Lei nº 10.165, de 27 de dezembro de 2000, para excluir a silvicultura do rol de atividades potencialmente poluidoras e utilizadoras de recursos ambientais.";"139";"PL";"1366";"2022"
"2324721-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324721-73";"2024-04-09";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  10 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 40 votos.";"2324721";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324721";"PL 1366/2022 (Nº Anterior: PLS 214/2015)";"Altera a descrição do Código 20 do Anexo VIII da Lei nº 6.938, de 31 de agosto de 1981, acrescido pela Lei nº 10.165, de 27 de dezembro de 2000, para excluir a silvicultura do rol de atividades potencialmente poluidoras e utilizadoras de recursos ambientais.";"139";"PL";"1366";"2022"
"2324721-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324721-79";"2024-04-09";"Aprovado o Parecer com o seguinte resultado:  39 votos ""Sim"", 11 votos ""Não"". Quórum de votação: 50 votos.";"2324721";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324721";"PL 1366/2022 (Nº Anterior: PLS 214/2015)";"Altera a descrição do Código 20 do Anexo VIII da Lei nº 6.938, de 31 de agosto de 1981, acrescido pela Lei nº 10.165, de 27 de dezembro de 2000, para excluir a silvicultura do rol de atividades potencialmente poluidoras e utilizadoras de recursos ambientais.";"139";"PL";"1366";"2022"
"2324721-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324721-94";"2024-05-08";"Aprovado o Projeto de Lei nº 1.366, de 2022. Sim: 309; não: 131; abstenção: 2; total: 442.";"2324721";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324721";"PL 1366/2022 (Nº Anterior: PLS 214/2015)";"Altera a descrição do Código 20 do Anexo VIII da Lei nº 6.938, de 31 de agosto de 1981, acrescido pela Lei nº 10.165, de 27 de dezembro de 2000, para excluir a silvicultura do rol de atividades potencialmente poluidoras e utilizadoras de recursos ambientais.";"139";"PL";"1366";"2022"
"2324910-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324910-43";"2024-06-05";"Aprovado o Parecer.";"2324910";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324910";"PL 1379/2022";"Altera a Lei n.º 13.146, de 6 de julho de 2015, para estabelecer critérios de adaptação de veículo  para uso particular de pessoas com deficiência.";"139";"PL";"1379";"2022"
"2324992-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324992-52";"2024-05-07";"Aprovado o Parecer.";"2324992";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324992";"PDL 171/2022";"Aprova o texto da Emenda ao Protocolo de Montevidéu sobre o Comércio de Serviços do MERCOSUL, assinado em Bento Gonçalves, em 5 de dezembro de 2019.";"554";"PDL";"171";"2022"
"2325050-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325050-24";"2024-05-15";"Aprovado o Parecer.";"2325050";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2325050";"PL 3941/2021";"Institui o Dia Nacional da Logística Humanitária.";"139";"PL";"3941";"2021"
"2325315-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325315-43";"2024-06-18";"Aprovado o Parecer.";"2325315";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2325315";"PLP 79/2022";"Estabelece normas gerais de fiscalização financeira da administração pública direta e indireta da União, dos Estados, do Distrito Federal e dos Municípios, dispõe sobre a simetria de que trata o art. 75 da Constituição Federal, e dá outras providências.";"140";"PLP";"79";"2022"
"2325446-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325446-30";"2024-06-19";"Aprovado o Parecer.";"2325446";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2325446";"PL 1437/2022";"Dispõe sobre a disponibilização pelos órgãos públicos competentes de espaços públicos para a logística reversa.";"139";"PL";"1437";"2022"
"2325480-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325480-39";"2024-05-28";"Aprovado o Parecer.";"2325480";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2325480";"PLP 80/2022";"Institui a Força Nacional de Defesa Civil e proíbe o contingenciamento de recursos orçamentários destinados à prevenção, recuperação, socorro e assistência às populações atingidas por desastres.";"140";"PLP";"80";"2022"
"2325873-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325873-55";"2024-05-15";"Aprovado o Parecer.";"2325873";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2325873";"PL 1476/2022";"Altera a Lei 9.615, de 24 de março de 1998, que institui normas gerais sobre desporto e dá outras providências, para dispor sobre a inscrição dos programas de formação de atletas por entidades formadoras no Conselho Municipal dos Direitos da Criança e do Adolescente.";"139";"PL";"1476";"2022"
"2326012-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326012-51";"2024-06-12";"Aprovado o Parecer.";"2326012";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326012";"PL 1490/2022";"Denomina Passarela Jocelito Paganelli. a passarela para travessia de pedestres situada sobre a Rodovia Br 153  km 63, no município de São José do Rio Preto, no Estado de São Paulo";"139";"PL";"1490";"2022"
"2326082-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326082-33";"2024-06-05";"Aprovado o parecer da Relatora, Deputada Laura Carneiro.";"2326082";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326082";"PL 1502/2022";"Altera a Lei nº 13.431, de 4 de abril de 2017, que ""Estabelece o sistema de garantia de direitos da criança e do adolescente vítima ou testemunha de violência e altera a Lei no 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente).""";"139";"PL";"1502";"2022"
"2326120-29";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326120-29";"2024-04-17";"Aprovado o Parecer.";"2326120";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326120";"PL 1503/2022";"Disciplina a responsabilidade sobre os débitos anteriores a transferência de propriedade vinculados aos veículos automotores relativos aos tributos, aos encargos e às multas de trânsito.";"139";"PL";"1503";"2022"
"2326582-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326582-46";"2024-03-13";"Realizar o encaminhamento do PL-1548/2022 (Nº Anterior: PLS 117/2018) à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"2326582";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326582";"PL 1548/2022 (Nº Anterior: PLS 117/2018)";"Altera a Lei nº 12.865, de 9 de outubro de 2013, para estender ao farelo e ao óleo de milho o mesmo tratamento tributário concedido à soja relativamente à incidência da Contribuição para o PIS/Pasep e da Cofins.

NOVA EMENTA: Altera a Lei nº 12.865, de 9 de outubro de 2013, para estender ao farelo e ao óleo de milho o mesmo tratamento tributário concedido à soja relativamente à incidência da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público (Contribuição para o PIS/Pasep) e da Contribuição para o Financiamento da Seguridade Social (Cofins).";"139";"PL";"1548";"2022"
"2326582-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326582-47";"2024-03-13";"Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4075/2023.";"2326582";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326582";"PL 1548/2022 (Nº Anterior: PLS 117/2018)";"Altera a Lei nº 12.865, de 9 de outubro de 2013, para estender ao farelo e ao óleo de milho o mesmo tratamento tributário concedido à soja relativamente à incidência da Contribuição para o PIS/Pasep e da Cofins.

NOVA EMENTA: Altera a Lei nº 12.865, de 9 de outubro de 2013, para estender ao farelo e ao óleo de milho o mesmo tratamento tributário concedido à soja relativamente à incidência da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público (Contribuição para o PIS/Pasep) e da Contribuição para o Financiamento da Seguridade Social (Cofins).";"139";"PL";"1548";"2022"
"2326582-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326582-61";"2024-04-16";"Aprovado o Substitutivo ao Projeto de Lei nº 1.548, de 2022, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 383; não: 19; total: 402.";"2326582";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326582";"PL 1548/2022 (Nº Anterior: PLS 117/2018)";"Altera a Lei nº 12.865, de 9 de outubro de 2013, para estender ao farelo e ao óleo de milho o mesmo tratamento tributário concedido à soja relativamente à incidência da Contribuição para o PIS/Pasep e da Cofins.

NOVA EMENTA: Altera a Lei nº 12.865, de 9 de outubro de 2013, para estender ao farelo e ao óleo de milho o mesmo tratamento tributário concedido à soja relativamente à incidência da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público (Contribuição para o PIS/Pasep) e da Contribuição para o Financiamento da Seguridade Social (Cofins).";"139";"PL";"1548";"2022"
"2326582-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326582-64";"2024-04-16";"Aprovada a Redação Final assinada pelo Relator, Dep. Sergio Souza (MDB-PR).";"2326582";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326582";"PL 1548/2022 (Nº Anterior: PLS 117/2018)";"Altera a Lei nº 12.865, de 9 de outubro de 2013, para estender ao farelo e ao óleo de milho o mesmo tratamento tributário concedido à soja relativamente à incidência da Contribuição para o PIS/Pasep e da Cofins.

NOVA EMENTA: Altera a Lei nº 12.865, de 9 de outubro de 2013, para estender ao farelo e ao óleo de milho o mesmo tratamento tributário concedido à soja relativamente à incidência da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público (Contribuição para o PIS/Pasep) e da Contribuição para o Financiamento da Seguridade Social (Cofins).";"139";"PL";"1548";"2022"
"2326704-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326704-39";"2024-05-15";"Aprovado o Projeto de Decreto Legislativo nº 1.127, de 2021.";"2326704";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326704";"PDL 1127/2021";"Aprova os textos da Política Nacional de Defesa (PND), da Estratégia Nacional de Defesa (END) e do Livro Branco de Defesa Nacional (LBDN).";"550";"PDL";"1127";"2021"
"2326744-50";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326744-50";"2024-02-22";"Aprovado o Projeto de Decreto Legislativo nº 215, de 2022.";"2326744";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326744";"PDL 215/2022";"Aprova o texto do Acordo entre a República Federativa do Brasil e a República Tcheca sobre a Previdência Social, celebrado em Brasília, em 9 de dezembro de 2020.";"554";"PDL";"215";"2022"
"2326744-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326744-52";"2024-02-22";"Aprovada a Redação Final, assinada pela Relatora, Dep. Laura Carneiro (PSD/RJ).";"2326744";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326744";"PDL 215/2022";"Aprova o texto do Acordo entre a República Federativa do Brasil e a República Tcheca sobre a Previdência Social, celebrado em Brasília, em 9 de dezembro de 2020.";"554";"PDL";"215";"2022"
"2327070-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2327070-46";"2024-05-15";"Aprovado o Parecer.";"2327070";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2327070";"PL 1586/2022";"Altera o Art. 1º do Decreto-Lei nº 1.578, de 11 de outubro de 1977, e dá outras providências.";"139";"PL";"1586";"2022"
"2327070-59";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2327070-59";"2024-06-25";"Aprovado o Parecer.";"2327070";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2327070";"PL 1586/2022";"Altera o Art. 1º do Decreto-Lei nº 1.578, de 11 de outubro de 1977, e dá outras providências.";"139";"PL";"1586";"2022"
"2327215-29";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2327215-29";"2024-04-17";"Aprovado o Parecer.";"2327215";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2327215";"PL 1613/2022";"Dispõe sobre a criação da “Plataforma CURA’’.";"139";"PL";"1613";"2022"
"2327814-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2327814-80";"2024-04-16";"Aprovado o Substitutivo ao Projeto de Lei nº 1.640, de 2022, adotado pela relatora da Comissão de Constituição e Justiça e de Cidadania.";"2327814";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2327814";"PL 1640/2022";"Altera a Lei nº 8.080, de 19 de outubro de 1990, para dispor sobre direitos das mulheres que tenham sofrido perda gestacional.

NOVA EMENTA: Institui a Política Nacional de Humanização do Luto Materno e Parental; e altera a Lei nº 6.015, de 31 de dezembro de 1973 (Lei de Registros Públicos), para dispor sobre o registro de criança nascida morta.";"139";"PL";"1640";"2022"
"2327814-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2327814-82";"2024-04-16";"Aprovada a Redação Final assinada pela relatora Any Ortiz (CIDADANIA-RS).";"2327814";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2327814";"PL 1640/2022";"Altera a Lei nº 8.080, de 19 de outubro de 1990, para dispor sobre direitos das mulheres que tenham sofrido perda gestacional.

NOVA EMENTA: Institui a Política Nacional de Humanização do Luto Materno e Parental; e altera a Lei nº 6.015, de 31 de dezembro de 1973 (Lei de Registros Públicos), para dispor sobre o registro de criança nascida morta.";"139";"PL";"1640";"2022"
"2328891-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2328891-30";"2024-05-15";"Aprovado o Parecer.";"2328891";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2328891";"PL 1662/2022";"Institui o Dia Nacional do Ouvidor de Segurança Pública, a ser comemorado, anualmente, em 27 de junho.";"139";"PL";"1662";"2022"
"2329944-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329944-40";"2024-06-25";"Aprovado o Substitutivo ao Projeto de Resolução nº 24, de 2022, adotado pelo relator da Mesa Diretora da Câmara dos Deputados.";"2329944";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329944";"PRC 24/2022";"Denomina Ala “Arnaldo Faria de Sá, o HALL da Taquigrafia”, localizado no Anexo II da Câmara dos Deputados.";"444";"PRC";"24";"2022"
"2329944-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329944-43";"2024-06-25";"Aprovada a Redação Final assinada pelo relator, Dep. Pedro Jr (PL-TO).";"2329944";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329944";"PRC 24/2022";"Denomina Ala “Arnaldo Faria de Sá, o HALL da Taquigrafia”, localizado no Anexo II da Câmara dos Deputados.";"444";"PRC";"24";"2022"
"2330160-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330160-30";"2024-06-12";"Aprovado o Parecer.";"2330160";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330160";"PL 1752/2022";"PL altera a Lei nº 13.146, de 6 de julho de 2015, Lei Brasileira de Inclusão da Pessoa com Deficiência, para permitir a entrada e permanência em estabelecimentos de saúde de tradutor e intérprete da Língua Brasileira de Sinais - LIBRAS acompanhando pessoa surda ou pessoa com deficiência auditiva.";"139";"PL";"1752";"2022"
"2330236-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330236-32";"2024-06-11";"Aprovado o Parecer.";"2330236";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330236";"PL 1758/2022";"Estabelece penalidades administrativas à quem cometerem atos de descriminação as pessoas com Transtorno de Espectro Autista (TEA), e dá outras providências.";"139";"PL";"1758";"2022"
"2330470-77";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330470-77";"2024-03-27";"Aprovada a Redação Final.";"2330470";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330470";"PL 1781/2022";"Altera o art. 22 da Lei n° 11.340, de 7 de agosto de 2006, para possibilitar ao juiz submeter o agressor à monitoração eletrônica e conceder à vítima o acesso à localização, a fim de dar maior efetividade ao cumprimento de medidas protetivas de urgência nos casos de prática de violência doméstica e familiar contra a mulher.";"139";"PL";"1781";"2022"
"2330568-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330568-42";"2024-04-24";"Aprovado o Parecer.";"2330568";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330568";"PL 1791/2022";"Garante a não interrupção de atendimento à população na hipótese de desligamento de médico participante dos Programas Mais Médicos e Médicos pelo Brasil.";"139";"PL";"1791";"2022"
"2330666-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330666-32";"2024-04-17";"Aprovado o Parecer com Complementação de Voto.";"2330666";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330666";"PL 1805/2022";"Acrescenta parágrafos 7º e 8º ao artigo 550 da Lei 13.105, de 16 de março de 2015 - Código de Processo Civil, para regulamentar a prestação de contas relacionada à pensão alimentícia.";"139";"PL";"1805";"2022"
"2330778-29";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330778-29";"2024-03-20";"Aprovado o Parecer.";"2330778";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330778";"PL 1820/2022";"Tipifica como crime a conduta de plagiar ou comercializar trabalho acadêmico.";"139";"PL";"1820";"2022"
"2330803-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330803-42";"2024-04-17";"Aprovado o Parecer.";"2330803";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330803";"PL 1821/2022";"Altera os incisos I e II do artigo 2º da Lei nº 12.009, de 29 de julho de 2009 para reduzir a idade mínima para o exercício da atividade dos profissionais em transporte de passageiros e mercadorias de 21 para 18 anos e simplificar o requisito referente à habilitação, suprimindo o tempo mínimo de 02 anos.";"139";"PL";"1821";"2022"
"2331100-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331100-63";"2024-03-19";"Aprovada a Redação Final.";"2331100";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331100";"PL 1847/2022";"Dispõe sobre a possiblidade do pagamento de fiança via Pix, e dá outras providências.";"139";"PL";"1847";"2022"
"2331260-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331260-43";"2024-06-12";"Aprovado o Parecer.";"2331260";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331260";"PL 1891/2022";"Altera a Lei nº 9.615, de 24 de março de 1998, que institui normas gerais sobre desporto, para dispor sobre igualdade de gênero no investimento da verba pública no esporte.";"139";"PL";"1891";"2022"
"2331293-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331293-26";"2024-04-17";"Aprovado o Parecer.";"2331293";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331293";"PL 1898/2022";"Institui o Dia Nacional da Raça Girolando.";"139";"PL";"1898";"2022"
"2331435-29";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331435-29";"2024-06-05";"Aprovado o Parecer.";"2331435";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331435";"PL 1911/2022";"Denomina “ Rodovia Costa e Silva” o trecho da rodovia BR-153 compreendido entre a cidade de Cachoeira do Sul, no estado do Rio Grande do Sul, e a cidade de Marabá, no estado do Pará.";"139";"PL";"1911";"2022"
"2332144-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332144-44";"2024-06-25";"Aprovado o Parecer.";"2332144";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332144";"PL 1966/2022";"Institui o Dia Nacional do Jóquei, em 15 de dezembro.";"139";"PL";"1966";"2022"
"2332775-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332775-85";"2024-06-05";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  11 votos ""Sim"", 28 votos ""Não"". Quórum de votação: 39 votos.";"2332775";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332775";"PL 2073/2022";"Dispõe sobre a criação e transformação, no âmbito do Conselho Nacional do Ministério Público, de cargos de Técnico e Analista em cargos em comissão, sem aumento de despesas.";"139";"PL";"2073";"2022"
"2332775-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332775-89";"2024-06-05";"Aprovado o Parecer com o seguinte resultado:  25 votos ""Sim"", 11 votos ""Não"". Quórum de votação: 36 votos.";"2332775";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332775";"PL 2073/2022";"Dispõe sobre a criação e transformação, no âmbito do Conselho Nacional do Ministério Público, de cargos de Técnico e Analista em cargos em comissão, sem aumento de despesas.";"139";"PL";"2073";"2022"
"2332892-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332892-52";"2024-03-19";"Aprovada a Redação Final.";"2332892";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332892";"PL 2080/2022";"Inclui no Calendário Oficial Nacional o“AGOSTO CINZA”, mês de reflexão e promoção de eventos sobre prevenção e combate à incêndios.";"139";"PL";"2080";"2022"
"2332947-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332947-44";"2024-05-14";"Aprovado o Parecer.";"2332947";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332947";"PL 2093/2022";"Determina a substituição dos sinais sonoros nos estabelecimentos de ensino públicos e privados, a fim de não gerar incômodos sensoriais aos alunos com Transtorno do Espectro Autista (TEA).";"139";"PL";"2093";"2022"
"2332948-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332948-37";"2024-06-19";"Aprovado o Parecer.";"2332948";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332948";"PL 2094/2022";"Dispõe sobre a responsabilização administrativa em caso de eventual quebra do sigilo de informações acerca do nascimento e do processo de entrega direta de bebês para adoção por pessoas gestantes.";"139";"PL";"2094";"2022"
"2332950-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332950-30";"2024-04-10";"Aprovado o Parecer.";"2332950";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332950";"PL 2096/2022";"Institui-se o ""Programa Jovem Monitor Cultural"".";"139";"PL";"2096";"2022"
"2333336-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2333336-54";"2024-03-19";"Aprovada a Redação Final.";"2333336";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2333336";"PL 2121/2022";"Inclui no calendário turístico oficial do País o Festival Halleluya, no Município de Fortaleza, Estado do Ceará.";"139";"PL";"2121";"2022"
"2333547-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2333547-40";"2024-05-08";"Aprovado o Parecer.";"2333547";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2333547";"PL 2136/2022";"Dispõe sobre a acessibilidade em hospitais e clínicas e postos de saúde para pessoas com nanismo em todo o território nacional.";"139";"PL";"2136";"2022"
"2333749-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2333749-34";"2024-06-25";"Aprovado o Parecer.";"2333749";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2333749";"PL 2154/2022";"Cria a Rota Turística Costa Azul, no Estado de Santa Catarina.";"139";"PL";"2154";"2022"
"2333966-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2333966-31";"2024-04-24";"Aprovado o Parecer.";"2333966";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2333966";"PL 2262/2022";"Altera o Art. 8º da Lei nº 11.340, de 07 de agosto de 2006, para incluir a oferta de canais de atendimento à mulher em situação de violência doméstica e familiar.";"139";"PL";"2262";"2022"
"2333984-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2333984-36";"2024-05-08";"Aprovado o Parecer.";"2333984";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2333984";"PL 2270/2022";"Institui a Semana Nacional de Enfrentamento a Erotização Infantil";"139";"PL";"2270";"2022"
"2334004-50";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334004-50";"2024-04-23";"Aprovado o Parecer.";"2334004";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2334004";"PL 2279/2022";"Dispõe sobre a instituição na base de dados da Receita Federal do Brasil, do cadastro compulsório do responsável técnico contábil, nos termos que dispõe.";"139";"PL";"2279";"2022"
"2334109-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334109-35";"2024-04-22";"Apresentação do VTS n. 1 CVT (Voto em Separado), pelo Deputado Diego Andrade (PSD/MG).";"2334109";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2334109";"PL 2307/2022";"Dispõe sobre o transporte gratuito de mesários e jurados no exercício do múnus público, bem como, de testemunha e vítima oficialmente intimadas para comparecer em unidade jurisdicional ou de polícia judiciária.";"139";"PL";"2307";"2022"
"2334109-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334109-38";"2024-05-15";"Aprovado o Parecer.";"2334109";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2334109";"PL 2307/2022";"Dispõe sobre o transporte gratuito de mesários e jurados no exercício do múnus público, bem como, de testemunha e vítima oficialmente intimadas para comparecer em unidade jurisdicional ou de polícia judiciária.";"139";"PL";"2307";"2022"
